location_id,age_group_id,sex_id,year_id,mort_rate,population
6,2,1,1990,1.0215133411,220284.04
6,2,1,1995,0.896922920901,181928.61
6,2,1,2000,0.776836674783,152061.75
6,2,1,2005,0.597821982336,138431.55
6,2,1,2010,0.40632492983999996,136692.64
6,2,1,2016,0.27632580941199997,114583.75
6,2,2,1990,0.863645427934,197202.39
6,2,2,1995,0.768413064963,159943.16
6,2,2,2000,0.657652946113,131357.61
6,2,2,2005,0.488788686651,118528.47
6,2,2,2010,0.33666731773,117972.08
6,2,2,2016,0.22278979327399998,99731.17
6,3,1,1990,0.0722014827205,653112.39
6,3,1,1995,0.058718097342900004,540703.69
6,3,1,2000,0.04562771645690001,452528.65
6,3,1,2005,0.0340939827674,412550.07
6,3,1,2010,0.0276132783123,408358.27
6,3,1,2016,0.021164903540599998,343134.43
6,3,2,1990,0.06491224180499999,586877.7
6,3,2,1995,0.0532902159736,476703.73
6,3,2,2000,0.0421713039724,391870.08
6,3,2,2005,0.030651353054299998,353860.12
6,3,2,2010,0.024690715436,352601.94
6,3,2,2016,0.0189831139563,298814.09
6,4,1,1990,0.021588012251599998,10409431.21
6,4,1,1995,0.018055433292700002,8717718.99
6,4,1,2000,0.0136073002821,7286255.05
6,4,1,2005,0.008229295037829999,6606306.22
6,4,1,2010,0.005563109672919999,6576343.05
6,4,1,2016,0.0042442674471599995,5599600.04
6,4,2,1990,0.022385307832299996,9492607.15
6,4,2,1995,0.017925661679599997,7764190.59
6,4,2,2000,0.013020973251200002,6370393.91
6,4,2,2005,0.00750739719456,5694479.07
6,4,2,2010,0.0045671661179599995,5658073.54
6,4,2,2016,0.00341729100026,4878544.46
6,5,1,1990,0.00305847975494,44847205.12
6,5,1,1995,0.0023109422393600004,40803449.22
6,5,1,2000,0.00171979961774,34113336.39
6,5,1,2005,0.0012082459219400002,29556922.43
6,5,1,2010,0.0009053866941230001,28386625.84
6,5,1,2016,0.000654591888094,26441195.2
6,5,2,1990,0.0034469412114899994,41451811.43
6,5,2,1995,0.0024806341790700004,36691121.9
6,5,2,2000,0.0017169816941099997,30109681.9
6,5,2,2005,0.00111356680901,25612768.55
6,5,2,2010,0.0007928483706020001,24360332.98
6,5,2,2016,0.000562846467858,22882316.2
6,6,1,1990,0.00127375818934,52879996.01
6,6,1,1995,0.00117363718871,68555304.91
6,6,1,2000,0.00100829785957,56816708.99
6,6,1,2005,0.000643524317959,42398954.01
6,6,1,2010,0.0005928459758359999,40584282.0
6,6,1,2016,0.00038986514260400004,43032216.0
6,6,2,1990,0.000894207990914,49754114.99
6,6,2,1995,0.0006967215396139999,63302360.02
6,6,2,2000,0.0005539587522309999,51034995.0
6,6,2,2005,0.0003720859941530001,37383400.0
6,6,2,2010,0.00039695858944300004,35134780.99
6,6,2,2016,0.00027276629521900004,36878391.0
6,7,1,1990,0.0010459011644099998,50829170.97
6,7,1,1995,0.000844483020765,52666369.0
6,7,1,2000,0.000843220473722,68367475.0
6,7,1,2005,0.0006278614675210001,56673741.01
6,7,1,2010,0.0005981280629780001,42303198.99
6,7,1,2016,0.000416251643101,40763251.01
6,7,2,1990,0.0007483905075780001,47901099.14
6,7,2,1995,0.0006042827621369999,49609701.01
6,7,2,2000,0.00046326439301599997,63178960.0
6,7,2,2005,0.00037264409967800006,50927585.99
6,7,2,2010,0.00037203762725100003,37307336.99
6,7,2,2016,0.000254107935788,35186469.0
6,8,1,1990,0.00128473186598,63622615.01
6,8,1,1995,0.0011342157842599999,50603219.0
6,8,1,2000,0.00101497081527,52493076.01
6,8,1,2005,0.000913253756025,68088977.02
6,8,1,2010,0.0007344854021939999,56439375.01
6,8,1,2016,0.0006523817051749999,40780835.58
6,8,2,1990,0.0009463515983859999,60111229.0
6,8,2,1995,0.000754092562455,47739256.99
6,8,2,2000,0.0006464388856080001,49485620.98
6,8,2,2005,0.0005034135907119999,62965096.98
6,8,2,2010,0.00037195713302900005,50743049.01
6,8,2,2016,0.000283209071635,35807979.99
6,9,1,1990,0.00174771567266,65912088.01
6,9,1,1995,0.00170782915534,63234986.99
6,9,1,2000,0.00158744160434,50338514.01
6,9,1,2005,0.00126608975985,52084042.9
6,9,1,2010,0.00107805499972,67668743.0
6,9,1,2016,0.0009328195360660002,52891770.03
6,9,2,1990,0.0013131626561999998,63293273.01
6,9,2,1995,0.00123447935961,59842776.98
6,9,2,2000,0.0009739773685839999,47545860.0
6,9,2,2005,0.000614365675602,49209443.06
6,9,2,2010,0.000502273193992,62656829.0
6,9,2,2016,0.00037648729345400003,47302637.0
6,10,1,1990,0.0017811000373299999,54160491.02
6,10,1,1995,0.00201456271528,65447785.0
6,10,1,2000,0.0017959518786600003,62846415.01
6,10,1,2005,0.0014392694015499998,49891179.01
6,10,1,2010,0.0012220402902,51666890.9
6,10,1,2016,0.00114784324493,67199562.0
6,10,2,1990,0.00132247248129,51380038.99
6,10,2,1995,0.0014034958655499998,62984736.02
6,10,2,2000,0.0011233349996400003,59592418.46
6,10,2,2005,0.00070468240766,47280586.97
6,10,2,2010,0.00058114218234,48940768.99
6,10,2,2016,0.00047712538024699997,61950507.99
6,11,1,1990,0.00228880430559,44100098.99
6,11,1,1995,0.00243921069551,53724606.99
6,11,1,2000,0.00223287967135,64988741.0
6,11,1,2005,0.0019265745018399998,62308840.99
6,11,1,2010,0.0016234218185999997,49457042.0
6,11,1,2016,0.00142264733137,54242955.99
6,11,2,1990,0.0016489917095899999,41762487.0
6,11,2,1995,0.0015786961672699998,51078346.96
6,11,2,2000,0.0012414062663900001,62686025.99
6,11,2,2005,0.000930324852956,59254260.01
6,11,2,2010,0.000745532106377,47014155.0
6,11,2,2016,0.0005916090247030001,51242371.99
6,12,1,1990,0.00296655918215,45281079.0
6,12,1,1995,0.00305193141225,43682529.99
6,12,1,2000,0.00284109093429,53273093.0
6,12,1,2005,0.00261436407313,64358424.0
6,12,1,2010,0.00219639597711,61745564.0
6,12,1,2016,0.00177112716575,47952712.99
6,12,2,1990,0.00205708766613,42998217.99
6,12,2,1995,0.0019180938391,41464068.99
6,12,2,2000,0.00156238948589,50782228.0
6,12,2,2005,0.00129767774552,62261034.0
6,12,2,2010,0.0009899515628689999,58896314.98
6,12,2,2016,0.0007505138184310001,45655283.28
6,13,1,1990,0.00415766967382,32526174.0
6,13,1,1995,0.004365991032609999,44712668.99
6,13,1,2000,0.0041027711748,43193442.0
6,13,1,2005,0.0038613155632800005,52654330.01
6,13,1,2010,0.0033011242129800003,63683536.01
6,13,1,2016,0.0026783868624,58951032.99
6,13,2,1990,0.00282155275139,30815233.98
6,13,2,1995,0.00271349105469,42600180.01
6,13,2,2000,0.0023140092725100004,41138154.01
6,13,2,2005,0.0018692603329900001,50345755.0
6,13,2,2010,0.0014831824718399998,61790709.0
6,13,2,2016,0.0011551457957,56227387.0
6,14,1,1990,0.006491424718899999,25683529.48
6,14,1,1995,0.00638348672534,31965992.02
6,14,1,2000,0.0059522559401,44011391.01
6,14,1,2005,0.0052618306547399995,42568112.0
6,14,1,2010,0.00472853790474,51919343.99
6,14,1,2016,0.00417920268053,63658409.0
6,14,2,1990,0.004261659797,23106933.63
6,14,2,1995,0.00400985809168,30404384.0
6,14,2,2000,0.0033708045484899998,42116666.01
6,14,2,2005,0.0028198728745500003,40652461.02
6,14,2,2010,0.0022579894059899996,49800819.0
6,14,2,2016,0.00189529968795,61863871.01
6,15,1,1990,0.0100082648475,24206669.55
6,15,1,1995,0.00932258629117,24973793.52
6,15,1,2000,0.008752475572750001,31132873.0
6,15,1,2005,0.00836707747494,43073771.44
6,15,1,2010,0.0072429010844400005,41705177.01
6,15,1,2016,0.00638658550177,53401743.0
6,15,2,1990,0.006604514715140001,21385394.0
6,15,2,1995,0.00590948907264,22629214.0
6,15,2,2000,0.00532124862742,29853637.97
6,15,2,2005,0.00475881716416,41393155.54
6,15,2,2010,0.00367648457664,40021911.01
6,15,2,2016,0.00302610128485,51656644.01
6,16,1,1990,0.015902331710299998,21552040.0
6,16,1,1995,0.0143859864215,23066390.99
6,16,1,2000,0.013620803413499999,23870916.0
6,16,1,2005,0.012614298532499998,30056734.98
6,16,1,2010,0.010936789136299998,41705882.99
6,16,1,2016,0.00965468224754,41281754.99
6,16,2,1990,0.010324277828,19576775.98
6,16,2,1995,0.009048034093799999,20694853.78
6,16,2,2000,0.00837709592343,21976155.0
6,16,2,2005,0.00746494843638,29059126.02
6,16,2,2010,0.00571394332221,40423545.99
6,16,2,2016,0.00452736696712,39969427.02
6,17,1,1990,0.0265593726993,16908696.01
6,17,1,1995,0.0248178180442,19862301.0
6,17,1,2000,0.0225371068887,21398813.72
6,17,1,2005,0.0191753910233,22430335.99
6,17,1,2010,0.0175516662932,28380530.0
6,17,1,2016,0.0164317824347,39789219.99
6,17,2,1990,0.0173146925205,15822149.99
6,17,2,1995,0.0155282268294,18501116.99
6,17,2,2000,0.014221236057,19638430.01
6,17,2,2005,0.0116868729731,20956546.02
6,17,2,2010,0.009716478477540001,27878685.99
6,17,2,2016,0.00802433858978,39211276.98
6,18,1,1990,0.0417292339146,12254508.0
6,18,1,1995,0.0383896973856,14681035.01
6,18,1,2000,0.036648660955500005,17420073.99
6,18,1,2005,0.0324679484157,19159965.86
6,18,1,2010,0.0280896147692,20229281.8
6,18,1,2016,0.0264242194568,27599369.0
6,18,2,1990,0.028115764671099996,12476116.01
6,18,2,1995,0.0251946671477,14349613.98
6,18,2,2000,0.0235811008159,16918574.01
6,18,2,2005,0.0202946694798,18097545.01
6,18,2,2010,0.0160498481157,19471396.0
6,18,2,2016,0.0131748882982,28003469.33
6,19,1,1990,0.0689769707683,9097450.99
6,19,1,1995,0.06502311071280001,9642898.02
6,19,1,2000,0.0608614945555,11667314.03
6,19,1,2005,0.0530678815859,14315588.98
6,19,1,2010,0.046270017985500005,15912824.02
6,19,1,2016,0.0412865615686,17409237.01
6,19,2,1990,0.0479270922733,9898374.01
6,19,2,1995,0.0454874151119,10562465.99
6,19,2,2000,0.040697429022699995,12331938.0
6,19,2,2005,0.0349383789942,14692731.01
6,19,2,2010,0.0282971221221,15865135.02
6,19,2,2016,0.0221272507945,17823815.99
6,20,1,1990,0.102045263166,4875694.99
6,20,1,1995,0.0958127965096,6159963.02
6,20,1,2000,0.0920584996019,6590934.99
6,20,1,2005,0.08344994254689998,8277812.99
6,20,1,2010,0.0737222311164,10326701.01
6,20,1,2016,0.066586326124,11804495.02
6,20,2,1990,0.0741684968024,6372326.0
6,20,2,1995,0.0703980241605,7507533.02
6,20,2,2000,0.0646870356813,8118181.98
6,20,2,2005,0.056034018043,9681555.01
6,20,2,2010,0.0469316794725,11684040.0
6,20,2,2016,0.0384381275541,12788642.0
6,30,1,1990,0.149739765842,1916966.43
6,30,1,1995,0.147168756725,2720974.47
6,30,1,2000,0.13968598135399998,3367850.27
6,30,1,2005,0.13193291472000002,4114630.89
6,30,1,2010,0.12167687777799999,5355565.3
6,30,1,2016,0.10898680740399999,6691283.05
6,30,2,1990,0.11820122289400001,3132312.6
6,30,2,1995,0.116813206386,3984652.99
6,30,2,2000,0.106902496525,4687628.42
6,30,2,2005,0.0960447870212,5440970.61
6,30,2,2010,0.0839519383138,6687027.24
6,30,2,2016,0.0699942112737,7803367.07
6,31,1,1990,0.216853981481,657160.08
6,31,1,1995,0.215873505969,861174.22
6,31,1,2000,0.206701090451,1269329.49
6,31,1,2005,0.197223468702,1548942.01
6,31,1,2010,0.189538978171,1853330.16
6,31,1,2016,0.17270791324999998,2822934.56
6,31,2,1990,0.18410012314100002,1292518.18
6,31,2,1995,0.18354112425799998,1603993.3
6,31,2,2000,0.171699152973,2086457.12
6,31,2,2005,0.156991448427,2519997.18
6,31,2,2010,0.143575301529,2975927.04
6,31,2,2016,0.123553045567,4219157.39
6,32,1,1990,0.309294517312,156634.81
6,32,1,1995,0.311792885927,199041.03
6,32,1,2000,0.299749039696,274066.43
6,32,1,2005,0.28864878685600004,401064.82
6,32,1,2010,0.278018441551,474753.1
6,32,1,2016,0.264958547571,689986.14
6,32,2,1990,0.27328315103399997,334470.83
6,32,2,1995,0.274746779345,451257.6
6,32,2,2000,0.261656253826,580820.83
6,32,2,2005,0.24357280419799998,781985.44
6,32,2,2010,0.227778442944,970228.92
6,32,2,2016,0.20546042288400002,1394442.1
7,2,1,1990,0.6757872773610001,6150.46
7,2,1,1995,0.700790255736,7390.77
7,2,1,2000,0.7704896403489999,7439.12
7,2,1,2005,0.778576897275,6213.19
7,2,1,2010,0.7333364778650001,5955.9
7,2,1,2016,0.649748238832,5914.83
7,2,2,1990,0.5278312124979999,5866.07
7,2,2,1995,0.553300145934,7048.73
7,2,2,2000,0.623236992418,7094.91
7,2,2,2005,0.630213416765,5925.53
7,2,2,2010,0.586091656078,5679.99
7,2,2,2016,0.511205671926,5640.74
7,3,1,1990,0.0404278800872,18286.39
7,3,1,1995,0.0416424608142,21963.49
7,3,1,2000,0.0462567435126,22130.67
7,3,1,2005,0.0451614865991,18495.77
7,3,1,2010,0.040768821148800004,17719.49
7,3,1,2016,0.0358611577069,17605.36
7,3,2,1990,0.0327332815917,17470.52
7,3,2,1995,0.034297123980900006,20981.38
7,3,2,2000,0.039760222748099996,21140.71
7,3,2,2005,0.0402064916907,17666.6
7,3,2,2010,0.0369732201748,16923.55
7,3,2,2016,0.0323766399992,16813.84
7,4,1,1990,0.010296236439799999,288822.34
7,4,1,1995,0.0116849430892,340042.0
7,4,1,2000,0.014214678013500001,348204.62
7,4,1,2005,0.014020562919999998,298924.59
7,4,1,2010,0.0124707368729,282535.5
7,4,1,2016,0.0101300543865,280383.12
7,4,2,1990,0.00963502422987,276082.81
7,4,2,1995,0.0106364243161,325749.5
7,4,2,2000,0.012505958760899999,333811.5
7,4,2,2005,0.012237254718,285775.06
7,4,2,2010,0.0108014711182,270053.38
7,4,2,2016,0.00864436047523,267954.53
7,5,1,1990,0.00157125513191,1209541.62
7,5,1,1995,0.00165779372478,1344684.25
7,5,1,2000,0.00192783296792,1449901.11
7,5,1,2005,0.0018172595540499998,1378232.88
7,5,1,2010,0.0016182574211799998,1225374.13
7,5,1,2016,0.00135798604233,1208530.13
7,5,2,1990,0.00137772084657,1157057.38
7,5,2,1995,0.00146958866941,1286420.99
7,5,2,2000,0.0017374533118,1393948.38
7,5,2,2005,0.0016191047596899998,1322298.12
7,5,2,2010,0.00141591448072,1172582.25
7,5,2,2016,0.0011651743994000002,1156149.13
7,6,1,1990,0.000570679607301,966308.0
7,6,1,1995,0.00060624296296,986180.0
7,6,1,2000,0.000682274027607,1041349.01
7,6,1,2005,0.0006812331570819999,1008310.0
7,6,1,2010,0.000626728903681,956643.0
7,6,1,2016,0.00053979331302,864856.0
7,6,2,1990,0.00043411835201999995,924457.0
7,6,2,1995,0.00045116520552999993,943438.0
7,6,2,2000,0.0004900893542930001,998912.01
7,6,2,2005,0.00047844651531699995,960318.0
7,6,2,2010,0.000448149208676,917577.0
7,6,2,2016,0.000402783185829,827947.0
7,7,1,1990,0.0005674417642999999,799181.0
7,7,1,1995,0.000594957764955,963593.01
7,7,1,2000,0.000662646032101,978843.0
7,7,1,2005,0.0006751967011380001,1036111.0
7,7,1,2010,0.000640752838591,1003642.01
7,7,1,2016,0.000578629680281,936178.99
7,7,2,1990,0.00039268626322099996,766533.99
7,7,2,1995,0.00040814783486800007,922571.0
7,7,2,2000,0.00044803605627599994,940938.0
7,7,2,2005,0.000443101460056,994737.01
7,7,2,2010,0.000422074664582,956467.01
7,7,2,2016,0.00038592646414399996,899018.0
7,8,1,1990,0.0011177782076600001,1184055.99
7,8,1,1995,0.00113882820334,796640.0
7,8,1,2000,0.0012820094252000002,956067.0
7,8,1,2005,0.00134630868898,973518.0
7,8,1,2010,0.00136830035126,1030889.0
7,8,1,2016,0.0013919162492,990028.0
7,8,2,1990,0.0005338750802310001,1140701.0
7,8,2,1995,0.00053909532875,764756.0
7,8,2,2000,0.0006251083063430001,918549.0
7,8,2,2005,0.000650009538479,936431.0
7,8,2,2010,0.000626061970957,990171.01
7,8,2,2016,0.0005888070325009999,944439.0
7,9,1,1990,0.0016333917584899999,1185178.0
7,9,1,1995,0.0016858037847999998,1177816.01
7,9,1,2000,0.00195657362327,786658.0
7,9,1,2005,0.00207868478497,947614.99
7,9,1,2010,0.00210594611145,965516.01
7,9,1,2016,0.00210366407559,1024517.99
7,9,2,1990,0.000667255903234,1151054.0
7,9,2,1995,0.0006773494340880001,1137119.0
7,9,2,2000,0.0008002568066880001,758690.99
7,9,2,2005,0.000829983349511,912459.0
7,9,2,2010,0.0007906273545610002,930485.0
7,9,2,2016,0.000733505622153,984484.02
7,10,1,1990,0.00178604717407,837596.0
7,10,1,1995,0.00185521968975,1176597.01
7,10,1,2000,0.00217482641632,1157863.99
7,10,1,2005,0.00232836101356,777194.99
7,10,1,2010,0.00233575682848,937002.0
7,10,1,2016,0.00228428258806,965214.0
7,10,2,1990,0.000814745393131,826174.0
7,10,2,1995,0.0008282340837460001,1146588.0
7,10,2,2000,0.0009799539404739999,1126497.99
7,10,2,2005,0.00101442579499,752606.01
7,10,2,2010,0.0009737534010660001,905442.0
7,10,2,2016,0.0009106686450119999,933180.0
7,11,1,1990,0.00212188840112,885019.0
7,11,1,1995,0.0022123270899999997,830510.01
7,11,1,2000,0.00257816852482,1153465.0
7,11,1,2005,0.0027468252162700002,1141631.0
7,11,1,2010,0.00274557975594,767045.01
7,11,1,2016,0.0026695228365500004,945738.0
7,11,2,1990,0.00108312850755,883651.0
7,11,2,1995,0.00109420726966,822407.0
7,11,2,2000,0.0012727985778199999,1134618.0
7,11,2,2005,0.00132066047982,1116314.0
7,11,2,2010,0.00128021233951,746065.99
7,11,2,2016,0.0012102405822400002,917789.0
7,12,1,1990,0.0027555574463600002,438969.0
7,12,1,1995,0.0028528650608800003,876248.0
7,12,1,2000,0.00328301781662,811897.99
7,12,1,2005,0.0034865990383000003,1134812.99
7,12,1,2010,0.00346542848293,1124392.01
7,12,1,2016,0.0033578635081599997,749785.0
7,12,2,1990,0.0015610575065499999,464227.01
7,12,2,1995,0.0015774895824199999,879012.0
7,12,2,2000,0.00181874910375,813162.99
7,12,2,2005,0.0018804278005100001,1123464.99
7,12,2,2010,0.00182893030429,1105720.0
7,12,2,2016,0.00173364421554,732006.0
7,13,1,1990,0.00382165446215,596467.99
7,13,1,1995,0.0039250896694899996,433715.0
7,13,1,2000,0.00441600237976,854148.99
7,13,1,2005,0.0046505512178400005,796716.0
7,13,1,2010,0.0046478983715,1114863.0
7,13,1,2016,0.0045487592952,1043302.0
7,13,2,1990,0.0023508469052699998,635720.0
7,13,2,1995,0.00236593650059,461219.0
7,13,2,2000,0.0026829207120200003,867963.0
7,13,2,2005,0.00276579293348,804064.01
7,13,2,2010,0.00271432368036,1111286.99
7,13,2,2016,0.00260222101173,1031416.99
7,14,1,1990,0.00569826134296,608989.0
7,14,1,1995,0.00583528404833,587145.0
7,14,1,2000,0.00650432888592,420621.0
7,14,1,2005,0.0067748820831899995,834367.0
7,14,1,2010,0.0067438215798300005,779260.0
7,14,1,2016,0.006583071432939999,1126692.0
7,14,2,1990,0.00361126430494,648685.01
7,14,2,1995,0.0036133042702,629986.0
7,14,2,2000,0.00402978360979,453895.0
7,14,2,2005,0.0041561839661399995,855482.0
7,14,2,2010,0.004102213214030001,792807.0
7,14,2,2016,0.00395731565792,1129875.0
7,15,1,1990,0.008684375463770001,529561.0
7,15,1,1995,0.00882423696988,595482.0
7,15,1,2000,0.00975407995948,564228.99
7,15,1,2005,0.0101245249947,407548.0
7,15,1,2010,0.010105950915799999,809636.01
7,15,1,2016,0.00988778947683,794967.99
7,15,2,1990,0.005593205919859999,593981.01
7,15,2,1995,0.005608959905729999,640550.0
7,15,2,2000,0.006178611079310001,616996.0
7,15,2,2005,0.0063564711471400005,445321.0
7,15,2,2010,0.0062675954235500006,839698.0
7,15,2,2016,0.00605374103972,814829.0
7,16,1,1990,0.013527746831,320098.01
7,16,1,1995,0.013684179293200002,506536.0
7,16,1,2000,0.014800792178200002,554340.0
7,16,1,2005,0.0151512164143,531854.0
7,16,1,2010,0.0151497605887,385050.99
7,16,1,2016,0.014882934389100001,780073.99
7,16,2,1990,0.00847918650927,446121.0
7,16,2,1995,0.00849323370518,580930.99
7,16,2,2000,0.009366483006840001,618643.0
7,16,2,2005,0.009701029017159999,597467.99
7,16,2,2010,0.009556934114120001,431521.0
7,16,2,2016,0.00918686985294,830515.0
7,17,1,1990,0.021198004279200003,193391.0
7,17,1,1995,0.021473225761199997,288760.0
7,17,1,2000,0.0229988548392,434679.0
7,17,1,2005,0.023313965173999997,486483.0
7,17,1,2010,0.0232978786424,468744.0
7,17,1,2016,0.022892708876200003,390026.0
7,17,2,1990,0.0134200235522,338110.0
7,17,2,1995,0.0134043012464,426077.01
7,17,2,2000,0.0147167835699,542321.99
7,17,2,2005,0.0151662342066,580238.0
7,17,2,2010,0.014933094748400001,561058.0
7,17,2,2016,0.01438857739,453750.99
7,18,1,1990,0.0325560492422,125671.01
7,18,1,1995,0.0329386360519,158962.01
7,18,1,2000,0.0350477159363,219296.0
7,18,1,2005,0.0354112432153,341819.0
7,18,1,2010,0.0355094694813,385139.01
7,18,1,2016,0.0350306927818,348895.99
7,18,2,1990,0.021384239292099996,250142.99
7,18,2,1995,0.0212960289024,314148.0
7,18,2,2000,0.0232578596863,383546.01
7,18,2,2005,0.0239657964285,491316.99
7,18,2,2010,0.0235785449204,526537.01
7,18,2,2016,0.022667794554499996,479041.0
7,19,1,1990,0.050388653058099996,80908.99
7,19,1,1995,0.05104794703980001,93160.0
7,19,1,2000,0.0542345961946,106082.99
7,19,1,2005,0.05479726878880001,153184.99
7,19,1,2010,0.0550220035746,240914.0
7,19,1,2016,0.0542783779825,281517.99
7,19,2,1990,0.035201986533199996,171455.0
7,19,2,1995,0.034925970080699996,224331.0
7,19,2,2000,0.0377459149083,270515.99
7,19,2,2005,0.0386954260464,332944.99
7,19,2,2010,0.038021789159,427392.0
7,19,2,2016,0.0364832662011,464040.99
7,20,1,1990,0.0769133274507,43455.01
7,20,1,1995,0.0781950008108,50281.0
7,20,1,2000,0.0836289429465,50591.0
7,20,1,2005,0.0845275875612,61006.0
7,20,1,2010,0.0848044702895,89107.99
7,20,1,2016,0.0831925440008,153126.0
7,20,2,1990,0.05830792167380001,105821.0
7,20,2,1995,0.0576370849225,140025.99
7,20,2,2000,0.0619312797688,171335.0
7,20,2,2005,0.06341028773730001,209308.99
7,20,2,2010,0.0625558823796,258491.99
7,20,2,2016,0.060028631901,344086.0
7,30,1,1990,0.11963498807600001,12784.74
7,30,1,1995,0.121230082956,16604.13
7,30,1,2000,0.127477908058,16982.32
7,30,1,2005,0.128226648487,19250.96
7,30,1,2010,0.12862991328099999,25107.41
7,30,1,2016,0.12704758907299998,43089.35
7,30,2,1990,0.0982194083946,52947.97
7,30,2,1995,0.09725953944530001,65823.7
7,30,2,2000,0.10277583850199999,79222.22
7,30,2,2005,0.104720430102,99822.5
7,30,2,2010,0.10365659113,124002.83
7,30,2,2016,0.100436579011,166247.59
7,31,1,1990,0.186597679159,4640.65
7,31,1,1995,0.188289507071,6768.46
7,31,1,2000,0.194867733877,8711.68
7,31,1,2005,0.19521990120700003,8135.42
7,31,1,2010,0.19567418982299997,8927.11
7,31,1,2016,0.193951519779,12610.93
7,31,2,1990,0.161321609652,26257.16
7,31,2,1995,0.160226925662,30280.91
7,31,2,2000,0.16669045404000002,36981.64
7,31,2,2005,0.168929519499,42346.13
7,31,2,2010,0.167525555288,53218.54
7,31,2,2016,0.163470395288,69609.39
7,32,1,1990,0.280187542378,1314.43
7,32,1,1995,0.282143184379,1662.17
7,32,1,2000,0.28873205739999996,2371.57
7,32,1,2005,0.288499953512,2845.71
7,32,1,2010,0.288614269267,2535.21
7,32,1,2016,0.286444001296,2997.68
7,32,2,1990,0.24845704291600001,8402.96
7,32,2,1995,0.247828642249,10452.27
7,32,2,2000,0.254964622227,11538.6
7,32,2,2005,0.257257216941,13666.51
7,32,2,2010,0.255295842409,15571.77
7,32,2,2016,0.24993459747699998,21078.02
8,2,1,1990,0.157818794712,3276.72
8,2,1,1995,0.177800663302,3238.41
8,2,1,2000,0.18170633304499997,2850.5
8,2,1,2005,0.145460379669,2060.52
8,2,1,2010,0.11162615020500001,1848.48
8,2,1,2016,0.092749176822,1917.29
8,2,2,1990,0.131556586514,2972.21
8,2,2,1995,0.145545450579,3001.84
8,2,2,2000,0.14979517378499999,2605.19
8,2,2,2005,0.122285808222,1889.86
8,2,2,2010,0.0931819837407,1696.94
8,2,2,2016,0.07835273206519999,1751.68
8,3,1,1990,0.014304187892100001,9804.88
8,3,1,1995,0.0158624715105,9694.18
8,3,1,2000,0.0163235117979,8546.6
8,3,1,2005,0.013732929093799999,6178.83
8,3,1,2010,0.0115878740573,5529.95
8,3,1,2016,0.010144467324200001,5752.95
8,3,2,1990,0.0131751563444,8901.37
8,3,2,1995,0.014067005585,8986.06
8,3,2,2000,0.014656214606399999,7813.74
8,3,2,2005,0.012643163911500001,5665.11
8,3,2,2010,0.010448887807299998,5078.69
8,3,2,2016,0.00937275590732,5256.91
8,4,1,1990,0.00244336510827,155762.8
8,4,1,1995,0.0028061928382299996,155292.25
8,4,1,2000,0.0028544832022199995,139772.31
8,4,1,2005,0.00235165499359,100707.27
8,4,1,2010,0.00196189024892,87063.96
8,4,1,2016,0.0017835788761900002,93812.91
8,4,2,1990,0.00219487675967,142490.69
8,4,2,1995,0.00243175041115,143342.61
8,4,2,2000,0.0024581807854,127807.36
8,4,2,2005,0.00202834468306,91674.2
8,4,2,2010,0.0016145478755400001,80167.65
8,4,2,2016,0.00144900880676,85740.19
8,5,1,1990,0.000841526066303,656076.94
8,5,1,1995,0.000691083209109,669848.44
8,5,1,2000,0.000562465836903,624878.24
8,5,1,2005,0.00042172089087300004,497966.85
8,5,1,2010,0.000310306272786,408929.35
8,5,1,2016,0.00026062973210599997,428289.03
8,5,2,1990,0.0006807882830409999,608827.06
8,5,2,1995,0.000582796699947,612337.93
8,5,2,2000,0.00047621839073700003,575276.0
8,5,2,2005,0.00034661049652300003,454642.25
8,5,2,2010,0.00027200428672900003,374017.22
8,5,2,2016,0.000230065003957,391544.59
8,6,1,1990,0.000416860033567,991120.61
8,6,1,1995,0.000332696829172,834865.71
8,6,1,2000,0.000246542053505,845253.85
8,6,1,2005,0.000182876348268,787608.45
8,6,1,2010,0.000160753010445,630783.62
8,6,1,2016,0.00013714880396899998,511209.65
8,6,2,1990,0.000283757787694,933330.19
8,6,2,1995,0.000239281444037,773585.15
8,6,2,2000,0.00020383823386300003,774967.42
8,6,2,2005,0.000152319536347,724369.75
8,6,2,2010,0.000126528960275,576332.95
8,6,2,2016,0.00013059675252500002,469138.54
8,7,1,1990,0.0004464913154730001,1028979.86
8,7,1,1995,0.000382933999686,989136.9
8,7,1,2000,0.000267742450403,830636.77
8,7,1,2005,0.000201341488433,843237.12
8,7,1,2010,0.00017178682947199998,786811.88
8,7,1,2016,0.000156680819342,645522.1
8,7,2,1990,0.00027630207069,970916.07
8,7,2,1995,0.000260134808177,929192.68
8,7,2,2000,0.000211879750509,769760.07
8,7,2,2005,0.000151823191773,773707.76
8,7,2,2010,0.000120246663286,724112.0
8,7,2,2016,0.000115674313759,587203.0
8,8,1,1990,0.00139195369335,925484.86
8,8,1,1995,0.0012672074316199997,1021688.17
8,8,1,2000,0.0008924724893999999,981281.25
8,8,1,2005,0.0006810393907130001,824737.37
8,8,1,2010,0.00051031880443,840194.71
8,8,1,2016,0.0004578980823669999,771667.05
8,8,2,1990,0.000514664979431,882082.51
8,8,2,1995,0.000480911137048,966799.98
8,8,2,2000,0.000390393571889,926528.5
8,8,2,2005,0.000312745840833,766725.4
